Occurrence_Id,Local_Date_Main_Event,Date_Main_Event_Unconfirmed,Year_Reported,Occurrence_Severity,Main_Event_L1,Main_Event_L2,Main_Event_L3,Not_Vessel_Operations,Short_Description,Description,State_Reporting,National_Location_L1,National_Location_L2,Latitude,Longitude,Lat_Long_Unknown,Port_Of_Accident_L1,Port_Of_Accident_L2,Vessel_Profile_Id,Vessel_Severity,Flag_State,Vessel_Category_L1,Vessel_Category_L2,Ship_Craft_Type_L1,Ship_Craft_Type_L2,Ship_Craft_Type_L3,Ship_Craft_Type_L4,Ship_Craft_Type_L5,Is_Commercial_Vessel,Ship_Boat,Registered_Length_In_Metres,LOA_Length_Overall_in_Metres,GT_Gross_Tonnage,Hull_Material,Year_Built,Deaths_Crew,Deaths_Passenger,Deaths_Other,Deaths_Total,Injuries_Crew,Injuries_Passenger,Injuries_Other,Injuries_Total,Loss_Of_Vessel_Damage,Did_The_Vessel_Sink,Vessel_Abandoned,Damage_Description,Pollution_Result,Crew_Voyage,Voyage_Segment,Pilot_On_Board,Place_On_Board_L1,Place_On_Board_L2,Place_On_Board_L3,Place_On_Board_L4,Place_On_Board_L5,Port_Of_Departure_L1,Port_Of_Departure_L2,Publication_Date,Publication_No,Publication_Type,Published_Report_Website_Link,Vessel_Record_Modified_On
44eb3e45-4cd2-ee11-9079-002248c87a1d,2024-02-01,No,2024,Less Serious,Collision,With Other Ship,,FALSE,A pilot vessel and a bunker barge collided,"A pilot boat was coming alongside a tanker that was outbound from port in order to carry out pilot transfer operations, when the pilot boat was lifted by a wave and collided with the railings of the tanker. The railings were bent backwards but not significantly and the vessels were able to continue with the operation after the incident. There were no injuries or pollution. ",UK,United Kingdom,Wales,53.3328,-4.6115,NA,UNITED KINGDOM,Holyhead,53084fbf-4cd2-ee11-9079-002248c87a1d,Less Serious,ISLE OF MAN,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Liquid Cargo,Oil tanker,Product carrier,,TRUE,,0,82,1900,Steel,2005,0,0,0,0,0,0,0,0,No damage,No,No,Bent railings. ,No Pollution,,Departure,Yes,,,,,,UNITED KINGDOM,Holyhead,,,,,2024-06-14
03782c9a-cbf8-ee11-a1fe-002248c87005,2024-04-01,No,2024,Marine Incident,Contact,Shore Object,,FALSE,A ro-pax vessel sustained damage to the hull plating whilst berthing in heavy weather.,"A ro-pax vessel was berthing during strong gale force winds when the hull struck a fender and sustained a breach on the starboard shoulder above the water line. During the manoeuvring, the vessel had to land on the fenders on multiple occasions due to the strong gusts of wind up to 45 knots. There was also some swell in the harbour that could have caused the vessel to roll onto the sharp edge of the fendering. ",UK,United Kingdom,Wales,53.3178,-4.62,NA,UNITED KINGDOM,Holyhead,8b438f14-ccf8-ee11-a1fe-002248c87005,Marine Incident,CYPRUS,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,International,,,TRUE,,0,180,36000,Steel,2007,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Hull breach on starboard shoulder above the water line. ,No Pollution,95,Arrival,Under PEC direction,,,,,,IRELAND,,,,,,2024-08-02
b6abdab6-e265-ef11-bfe2-002248c73738,2024-08-01,No,2024,Less Serious,Accident to person(s),,,FALSE,A passenger vessel passenger fell down a staircase and was injured.,"A passenger of a ferry fell down a staircase on board and sustained a head injury, requiring ambulance assistance and hospital attendance. The passenger sustained bone fractures and injuries to the head, ribs and spine. They were taken to a shoreside hospital for treatment. There were no witnesses to the fall, but the passenger had consumed alcohol before the incident.",UK,United Kingdom,Scotland,56.4713,-5.7056,n/a,UNITED KINGDOM,Craignure,d34c6266-e465-ef11-bfe2-002248c73738,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,Domestic - Class A,,,TRUE,,0,45,730,Steel,2012,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,17,Anchored or alongside,No,Ship,Stairs/ladders,,,,UNITED KINGDOM,Craignure,,,,,2024-10-10
cb4e664e-0bb6-ef11-b8e8-6045bd0e476e,2024-12-01,No,2024,Marine Incident,Contact,Shore Object,,FALSE,A ro-pax vessel was using a piling to assist departure when it collapsed,"A ro-pax vessel was departing a port, the vessel was undertaking a standard departure manoeuvre that is used in strong onshore winds. Whilst the stern was resting on a dolphin and the bow thrusted off, the dolphin gave way and collapsed into the harbour. No injuries occurred onboard to crew or passengers, and no damage was sustained by the vessel.",UK,United Kingdom,Wales,53.319333,-4.619833,NA,UNITED KINGDOM,Holyhead,e77350aa-10b6-ef11-b8e8-002248006bd7,Marine Incident,CYPRUS,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,0,200,50000,Steel,2001,0,0,0,0,0,0,0,0,No damage,No,No,NA,NA,108,Departure,Under PEC direction,,,,,,UNITED KINGDOM,Holyhead,,,,,2024-12-16
4c74ff90-f8bd-ef11-b8e8-6045bd0cb487,2024-12-01,No,2024,Less Serious,Grounding / Stranding,Drift,,FALSE,A ro-pax ferry went aground at the berth due to high winds.,"A ro-pax vessel was pushed broad side against a slip way by strong winds and grounded. There was no pollution, injuries or damage reported. The local lifeboat service assisted the vessel off the slipway and it was able to continue the rest of its daily operations without further incident.",UK,United Kingdom,Scotland,55.8483,-6.1046,,UNITED KINGDOM,Port Askaig,05dfb2f1-f8bd-ef11-b8e8-6045bd0cb487,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Passenger ship,Passenger and Ro-Ro cargo,Port or internal waters,,,TRUE,,24,25,86,Steel,1998,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,2,Arrival,Under PEC direction,,,,,,UNITED KINGDOM,Port Askaig,,,,,2025-01-08
63f03e48-86bf-ee11-9079-002248c87a4c,2024-01-01,No,2024,Less Serious,Loss Of Control,Loss Of Containment,,FALSE,A contractor working onboard a ro-pax vessel was injured under the stern ramp.,"A contractor on board a ro-pax vessel was injured when the ramp suddenly dropped when they were underneath it. The injured member sustained injuries to their back, ribs and torso.  ",UK,United Kingdom,England,53.741,-0.281,NA,UNITED KINGDOM,Hull,bcae36c7-86bf-ee11-9079-002248c87a4c,Less Serious,NETHERLANDS,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,International,,,TRUE,,0,160,17000,Steel,1993,0,0,0,0,0,0,1,1,No damage,No,No,None,No Pollution,37,Anchored or alongside,n/a,Cargo and tank areas,Ro-Ro vehicle deck ramp,,,,UNITED KINGDOM,Hull,,,,,2024-06-07
66842466-23f7-ee11-a1fe-000d3a0cdd52,2024-04-01,No,2024,Less Serious,Accident to person(s),,,FALSE,A ro-ro vessel crew member sustained a crush injury from a trailer.,A ro-ro vessel crew member sustained crush injuries whilst working on one of the vehicle decks after being crushed  by a trailer. They were evacuated ashore by shore side emergency services. ,UK,United Kingdom,England,53.669167,-0.233883,NA,UNITED KINGDOM,Hull,327bc2ee-23f7-ee11-a1fe-000d3a0cdd52,Less Serious,MALTA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Ro-Ro Cargo,,,TRUE,,0,230,74000,Steel,2018,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,,Anchored or alongside,No,Cargo and tank areas,Ro-Ro vehicle deck ramp,,,,UNITED KINGDOM,Hull,,,,,2024-07-31
b43e0278-dc24-ef11-840a-000d3a0cc6ca,2024-06-01,No,2024,Marine Incident,Contact,Shore Object,,FALSE,A tanker struck the quay side whilst approaching a jetty.,"An edible oil tanker was berthing in high winds when it struck the jetty with its bow.  The crew and pilot of the vessel commenced a starboard turn towards the lock entrance of the port, when the strong force 7 winds caught the stern of the vessel increasing the turning speed of the vessel. Despite the efforts of the crew to curtail the turn, the vessel struck the fendering at the dock entrance. The fendering of the lock was splintered and broken. The vessel was also damaged above the waterline on the bulwark of the forecastle including dents, cracks and a hole at the centreline of the ship, above the forecastle deck. The incident reportedly occurred because the pilot misjudged the turn, taking it too early. ",UK,United Kingdom,England,53.7407,-0.2737,n/a,UNITED KINGDOM,Hull,75d262df-dc24-ef11-840a-000d3a0cc6ca,Marine Incident,NETHERLANDS,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Liquid Cargo,Chemical tanker,,,TRUE,,0,100,3500,Steel,2008,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Hole in the bow and the jetty was damaged so that it could not be used because of a piece of protruding metal. ,No Pollution,8,Arrival,Yes,,,,,,NETHERLANDS,,,,,,2025-01-10
e91ce2c1-2540-ef11-a316-6045bd0b040f,2024-07-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Container ship's pilot ladder did not conform to SOLAS regulations.,Container ship's pilot ladder did not conform to SOLAS regulations. PILOT LADDER IS COMPLIANT HOWEVER THE SPREADER IS BENT TO THE EXTENT THE PILOT RECOMMENDS A REPLACEMENT LADDER.,UK,United Kingdom,England,53.5033,0.163,n/a,UNITED KINGDOM,Hull,a10d68a8-2640-ef11-a316-6045bd0b040f,Marine Incident,LATVIA,Merchant Vessel >= 100gt,200gt to 499.99gt,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,61,61,420,Other,1962,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,Yes,Ship,Unknown,,,,Unknown,,,,,,2024-10-10
2ca4d7aa-4cf7-ee11-a1fe-000d3a0cdd52,2024-04-01,No,2024,Less Serious,Grounding / Stranding,Drift,,FALSE,A fishing vessel grounded whilst in port.,A stern trawler was arriving in port when they grounded on the falling tide. It was initially reported that they had struck other vessels in the marina but this was not the case. The vessel was secured and re-floated on the flooding tide. ,UK,United Kingdom,Scotland,56.034167,-3.5035,NA,UNITED KINGDOM,Charlestown,df1723ea-def7-ee11-a1ff-002248c8714f,Less Serious,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Trawler,Stern,,,TRUE,,9.4,9.9,10,GRP,1997,0,0,0,0,0,0,0,0,No damage,No,No,None reported,No Pollution,1,Arrival,n/a,,,,,,UNITED KINGDOM,Charlestown,,,,,2024-07-31
fffe616c-2a11-ef11-9f89-0022481b70b2,2024-05-01,No,2024,Marine Incident,Contact,Shore Object,,FALSE,A cargo vessel made contact with the wall whilst being raised in a lock and sustained damage,"Whilst in the lock waiting to be raised, the flow of water entering the lock chamber caused the vessel to land heavily alongside causing damage to the vessel. ",UK,United Kingdom,England,53.450933,-3.017667,NA,UNITED KINGDOM,Bootle,a03cde0a-2b11-ef11-9f89-0022481b70b2,Marine Incident,ANTIGUA AND BARBUDA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,0,89,2900,Steel,2006,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Starboard wheelhouse windows shattered and frames bent.,NA,7,Arrival,Yes,,,,,,Unknown,,,,,,2024-06-11
a0744e4a-836f-ef11-a670-002248c81132,2024-09-01,No,2024,Very Serious,Grounding / Stranding,Power,,FALSE,Recreational sailing craft grounded at harbour entrance resulting in all POB being recovered safely  but loss of vessel,Recreational sailing craft grounded at harbour entrance resulting in all POB being recovered safely  but loss of vessel.,UK,United Kingdom,Scotland,55.5483,-4.6799,n/a,UNITED KINGDOM,Troon,d5311c01-846f-ef11-a670-002248c81132,Very Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,13,13,4.9,GRP,2024,0,0,0,0,0,0,0,0,Loss of ship -> Actual loss,Yes,No,Hole in Hull,No Pollution,6,Departure,No,Ship,Bow,,,,UNITED KINGDOM,Troon,,,,,2024-09-10
c31ab674-6d29-ef11-840a-000d3a874b6c,2024-06-01,No,2024,Less Serious,Grounding / Stranding,Power,,FALSE,An inland waterways passenger vessel grounded.,"An inland waterways passenger vessel whilst manoeuvring in a port area. The master alter the vessel to starboard to pass another vessel bringing the vessel closer to the shoreline, where the vessel grounded on the starboards side. The incident reportedly occurred due to a lack of judgement on how much room the vessel had to manoeuvre. There was no damage, pollution or injuries. ",UK,United Kingdom,Scotland,57.3251,-4.4421,0.1,UNITED KINGDOM,Milton,3a6a2b54-6e29-ef11-840a-000d3a874b6c,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,100gt to 199.99gt,Inland waterway vessel,Passenger,,,,TRUE,,0,24,140,Aluminium alloy,1988,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,5,Departure,n/a,,,,,,UNITED KINGDOM,Milton,,,,,2024-10-10
e7ba25a1-8ba9-ee11-be37-002248c87217,2024-01-01,No,2024,Marine Incident,Accident to person(s),,,FALSE,A single handed sailing vessel skipper fell overboard and self-recovered.,"A single handed sailing vessel crew member had just come alongside in a marina, when the crewmember fell over board. They were berthing, sending lines ashore and slipped on the stainless steel edging of the pontoon as they stepped from the vessel, causing them to fall into the water. Their lifejacket inflated and they attempted to call for help using their hand held VHF radio, however did not receive a response and was unable to activate the PLB on their lifejacket due to the fact that the inflated bladders of the lifejacket made it difficult to reach. The crewmember used the edge of the pontoon to move along and self recovered from the water using the loop of the mooring line to make a sling around a cleat on the pontoon. They were able to get up onto the pontoon by removing their lifejacket. They self-administered first aid and were not seriously injured. ",UK,United Kingdom,Scotland,55.4256,-5.6028,NA,UNITED KINGDOM,Campbeltown,88203708-8da9-ee11-be37-002248c87217,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,8.3,4.4,GRP,1979,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,1,Arrival,n/a,Ship,Deck,Open deck,,,UNITED KINGDOM,Gigha Island,,,,,2024-06-03
30201c68-39ae-ee11-a569-002248c878ca,2024-01-01,No,2024,Marine Incident,Fire / Explosion,Fire,,FALSE,A ro-pax vessel experienced smoke coming through the ventilation due to overheating in the fan room.,"A ro-pa vessel was approaching port when there was smoke reported in one of the passenger common areas coming out from the ventilation system. The smoke was not thick and smelled like electrical or plastic burning. The crew evacuated the passengers to the external areas of the accommodation whilst they determined the source of the smoke. The smoke was found to be coming from the fan room where the belt of one of the motors had overheated causing the smoke. The drive belt was slacker than it should have been causing additional friction and heat. The vessel was able to berth and all the passengers and vehicles disembarked. The local fire service also attended to determine that there was no fire or risk remaining. There were no injuries, pollution or damage as a result of the incident. ",UK,United Kingdom,England,50.79305,-1.107217,NA,UNITED KINGDOM,Portsmouth,0485604a-3aae-ee11-a569-002248c878ca,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,0,76,3000,Steel,1990,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,12,Mid-water,Under PEC direction,Accommodation,Restaurant/Bar,,,,UNITED KINGDOM,Ryde,,,,,2024-06-03
8ee79a55-87b0-ee11-a569-002248c8714f,2024-01-01,No,2024,Less Serious,Grounding / Stranding,Drift,,FALSE,A dredger's overnight anchor slipped and the vessel ran aground and the 3 crew abandoned the vessel.,A dredger ran aground after its anchor dragged. The three crewmembers were rescued by local search and rescue services. There was reportedly no pollution or damage but the vessel was hard aground and the company organised private salvage of the vessel. There were no injuries. ,UK,United Kingdom,England,50.624667,-3.334333,NA,UNITED KINGDOM,Budleigh Salterton,d77be995-89b0-ee11-a569-002248c8714f,Less Serious,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Dredger,,,,TRUE,,11,11,20,Steel,2017,0,0,0,0,0,0,0,0,No damage,No,Yes,None,No Pollution,3,Anchored or alongside,n/a,,,,,,UNITED KINGDOM,Budleigh Salterton,,,,,2024-06-04
a064c622-4edd-ee11-904d-002248c87217,2024-03-01,No,2024,Serious,Contact,Shore Object,,FALSE,Ro-Ro made contact with with mooring resulting in damage to the port aft voith blades and mooring.,Ro-Ro made contact with with mooring resulting in damage to the port aft voith blades and mooring.,UK,United Kingdom,England,50.8112,-1.1141,,UNITED KINGDOM,Portsmouth,b28e1513-52dd-ee11-904d-002248c87217,Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,75,76,3000,Steel,1990,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,No,"Slight bend on one of the port aft voith blades, damage also sustained to the fairlead of the North Hulk mooring.",No Pollution,11,Arrival,Yes,,,,,,UNITED KINGDOM,Portsmouth,,,,,2024-11-18
b69d628b-a0e6-ee11-904c-6045bd0b9f87,2024-03-01,No,2024,Marine Incident,Loss Of Control,Loss Of Electrical Power,,FALSE,"RO-PAX vessel was recovering its rescue boat when control of the winch was lost, causing the rescue boat to drop and the winch handle to spin without control","RO-PAX vessel was recovering its rescue boat using a motorised davitt winch when the winch began paying out and the boat slipped. The decision was made to cease use of the motorised winch and revert to am anual operation. A crewmember inserted a winch handle and began winding the winch in. This was tiring and so decided to swap with another crew member. In the process of handing over, there was a moment whereby the winch was not being held by the current crew member or the crew member coming to replace him and the rescue boat began to drop and the winch handle span without any control or way of stopping it.  The rescue boat dropped approximately 3 meters before coming to rest and the winch handle stopping. There were no injuries and no damage to the rescue boat or the RO-PAX vessel.",UK,United Kingdom,England,50.7929,-1.1071,NA,UNITED KINGDOM,Portsmouth,f6a9940c-a1e6-ee11-904c-6045bd0b9f87,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,Rescue,0,76,3000,Steel,1990,0,0,0,0,0,0,0,0,No damage,No,No,NA,NA,,Anchored or alongside,n/a,Ship,Deck,Boat deck,,,UNITED KINGDOM,Portsmouth,,,,,2024-07-08
7a3ef84f-5ae8-ee11-904c-6045bd0c124c,2024-03-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,"Passenger Ro-Ro experienced davit malfunction when running drill, resulting in near miss.","Passenger Ro-Ro experienced davit malfunction when running drill, resulting in near miss.",UK,United Kingdom,England,50.7929,-1.1073,NA,UNITED KINGDOM,Portsmouth,b13c2c42-5be8-ee11-904c-6045bd0c124c,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,0,76,3000,Steel,1990,0,0,0,0,0,0,0,0,No damage,No,No,Davit malfunction ,NA,11,Arrival,n/a,Ship,Unknown,,,,UNITED KINGDOM,Portsmouth,,,,,2024-07-12
